X,Y
-74.13428138,39.72140534
-74.12428138,39.72140534
-74.11428138,39.72140534
-74.10428138,39.72140534
-75.50428138,39.71140534
-75.49428138,39.71140534
-75.48428138,39.71140534
-75.47428138,39.71140534
-75.46428138,39.71140534
-74.16428138,39.71140534
-74.14428138,39.71140534
-74.13428138,39.71140534
-74.12428138,39.71140534
-74.11428138,39.71140534
-75.51428138,39.70140534
-75.50428138,39.70140534
-75.48428138,39.70140534
-74.17428138,39.70140534
-74.16428138,39.70140534
-74.15428138,39.70140534
-74.14428138,39.70140534
-74.13428138,39.70140534
-74.12428138,39.70140534
-75.52428138,39.69140534
-75.51428138,39.69140534
-75.50428138,39.69140534
-75.49428138,39.69140534
-75.48428138,39.69140534
-74.18428138,39.69140534
-74.17428138,39.69140534
-74.15428138,39.69140534
-74.13428138,39.69140534
-75.54428138,39.68140534
-75.53428138,39.68140534
-75.52428138,39.68140534
-75.50428138,39.68140534
-74.19428138,39.68140534
-74.18428138,39.68140534
-74.16428138,39.68140534
-74.15428138,39.68140534
-74.14428138,39.68140534
-74.13428138,39.68140534
-75.55428138,39.67140534
-75.54428138,39.67140534
-75.50428138,39.67140534
-74.20428138,39.67140534
-74.19428138,39.67140534
-74.17428138,39.67140534
-74.16428138,39.67140534
-74.14428138,39.67140534
-75.58428138,39.66140534
-75.57428138,39.66140534
-75.56428138,39.66140534
-75.55428138,39.66140534
-75.50428138,39.66140534
-74.20428138,39.66140534
-74.18428138,39.66140534
-74.17428138,39.66140534
-74.15428138,39.66140534
-74.14428138,39.66140534
-75.59428138,39.65140534
-75.58428138,39.65140534
-75.52428138,39.65140534
-75.51428138,39.65140534
-75.50428138,39.65140534
-74.23428138,39.65140534
-74.22428138,39.65140534
-74.21428138,39.65140534
-74.20428138,39.65140534
-74.18428138,39.65140534
-74.16428138,39.65140534
-74.15428138,39.65140534
-75.59428138,39.64140534
-75.53428138,39.64140534
-75.52428138,39.64140534
-74.24428138,39.64140534
-74.23428138,39.64140534
-74.19428138,39.64140534
-74.18428138,39.64140534
-74.16428138,39.64140534
-75.60428138,39.63140534
-75.59428138,39.63140534
-75.55428138,39.63140534
-75.54428138,39.63140534
-75.53428138,39.63140534
-74.25428138,39.63140534
-74.24428138,39.63140534
-74.20428138,39.63140534
-74.19428138,39.63140534
-74.17428138,39.63140534
-74.16428138,39.63140534
-75.60428138,39.62140534
-75.55428138,39.62140534
-74.25428138,39.62140534
-74.24428138,39.62140534
-74.21428138,39.62140534
-74.20428138,39.62140534
-74.18428138,39.62140534
-74.17428138,39.62140534
-75.60428138,39.61140534
-75.55428138,39.61140534
-74.28428138,39.61140534
-74.27428138,39.61140534
-74.26428138,39.61140534
-74.25428138,39.61140534
-74.21428138,39.61140534
-74.19428138,39.61140534
-74.18428138,39.61140534
-75.95428138,39.60140534
-75.94428138,39.60140534
-75.93428138,39.60140534
-75.60428138,39.60140534
-75.59428138,39.60140534
-75.58428138,39.60140534
-75.55428138,39.60140534
-75.54428138,39.60140534
-74.30428138,39.60140534
-74.29428138,39.60140534
-74.28428138,39.60140534
-74.22428138,39.60140534
-74.21428138,39.60140534
-74.19428138,39.60140534
-75.96428138,39.59140534
-75.95428138,39.59140534
-75.94428138,39.59140534
-75.93428138,39.59140534
-75.58428138,39.59140534
-75.57428138,39.59140534
-75.54428138,39.59140534
-75.53428138,39.59140534
-74.31428138,39.59140534
-74.30428138,39.59140534
-74.23428138,39.59140534
-74.22428138,39.59140534
-74.20428138,39.59140534
-74.19428138,39.59140534
-75.97428138,39.58140534
-75.96428138,39.58140534
-75.94428138,39.58140534
-75.85428138,39.58140534
-75.84428138,39.58140534
-75.83428138,39.58140534
-75.57428138,39.58140534
-75.56428138,39.58140534
-75.53428138,39.58140534
-75.52428138,39.58140534
-75.51428138,39.58140534
-74.32428138,39.58140534
-74.31428138,39.58140534
-74.24428138,39.58140534
-74.23428138,39.58140534
-74.21428138,39.58140534
-74.20428138,39.58140534
-75.98428138,39.57140534
-75.97428138,39.57140534
-75.94428138,39.57140534
-75.86428138,39.57140534
-75.85428138,39.57140534
-75.83428138,39.57140534
-75.56428138,39.57140534
-75.51428138,39.57140534
-74.33428138,39.57140534
-74.32428138,39.57140534
-74.24428138,39.57140534
-74.22428138,39.57140534
-74.21428138,39.57140534
-76.08428138,39.56140534
-76.07428138,39.56140534
-76.04428138,39.56140534
-76.03428138,39.56140534
-75.99428138,39.56140534
-75.98428138,39.56140534
-75.95428138,39.56140534
-75.94428138,39.56140534
-75.87428138,39.56140534
-75.86428138,39.56140534
-75.84428138,39.56140534
-75.83428138,39.56140534
-75.56428138,39.56140534
-75.55428138,39.56140534
-75.51428138,39.56140534
-74.40428138,39.56140534
-74.33428138,39.56140534
-74.32428138,39.56140534
-74.25428138,39.56140534
-74.24428138,39.56140534
-74.22428138,39.56140534
-76.09428138,39.55140534
-76.08428138,39.55140534
-76.07428138,39.55140534
-76.06428138,39.55140534
-76.05428138,39.55140534
-76.04428138,39.55140534
-76.03428138,39.55140534
-76.02428138,39.55140534
-76.01428138,39.55140534
-76.00428138,39.55140534
-75.99428138,39.55140534
-75.95428138,39.55140534
-75.88428138,39.55140534
-75.87428138,39.55140534
-75.84428138,39.55140534
-75.55428138,39.55140534
-75.51428138,39.55140534
-74.40428138,39.55140534
-74.39428138,39.55140534
-74.36428138,39.55140534
-74.35428138,39.55140534
-74.32428138,39.55140534
-74.31428138,39.55140534
-74.25428138,39.55140534
-74.23428138,39.55140534
-74.22428138,39.55140534
-76.10428138,39.54140534
-76.09428138,39.54140534
-75.96428138,39.54140534
-75.95428138,39.54140534
-75.89428138,39.54140534
-75.88428138,39.54140534
-75.85428138,39.54140534
-75.84428138,39.54140534
-75.55428138,39.54140534
-75.51428138,39.54140534
-74.40428138,39.54140534
-74.39428138,39.54140534
-74.38428138,39.54140534
-74.37428138,39.54140534
-74.36428138,39.54140534
-74.35428138,39.54140534
-74.34428138,39.54140534
-74.33428138,39.54140534
-74.31428138,39.54140534
-74.30428138,39.54140534
-74.25428138,39.54140534
-74.24428138,39.54140534
-74.23428138,39.54140534
-76.10428138,39.53140534
-75.97428138,39.53140534
-75.96428138,39.53140534
-75.90428138,39.53140534
-75.89428138,39.53140534
-75.86428138,39.53140534
-75.85428138,39.53140534
-75.56428138,39.53140534
-75.55428138,39.53140534
-75.51428138,39.53140534
-74.40428138,39.53140534
-74.33428138,39.53140534
-74.32428138,39.53140534
-74.31428138,39.53140534
-74.30428138,39.53140534
-74.29428138,39.53140534
-74.25428138,39.53140534
-74.24428138,39.53140534
-76.11428138,39.52140534
-76.10428138,39.52140534
-75.98428138,39.52140534
-75.97428138,39.52140534
-75.91428138,39.52140534
-75.90428138,39.52140534
-75.87428138,39.52140534
-75.86428138,39.52140534
-75.56428138,39.52140534
-75.52428138,39.52140534
-75.51428138,39.52140534
-74.40428138,39.52140534
-74.31428138,39.52140534
-74.29428138,39.52140534
-74.25428138,39.52140534
-76.11428138,39.51140534
-75.98428138,39.51140534
-75.92428138,39.51140534
-75.91428138,39.51140534
-75.89428138,39.51140534
-75.88428138,39.51140534
-75.87428138,39.51140534
-75.57428138,39.51140534
-75.56428138,39.51140534
-75.54428138,39.51140534
-75.52428138,39.51140534
-74.40428138,39.51140534
-74.31428138,39.51140534
-74.30428138,39.51140534
-74.29428138,39.51140534
-76.12428138,39.50140534
-76.11428138,39.50140534
-75.99428138,39.50140534
-75.98428138,39.50140534
-75.94428138,39.50140534
-75.93428138,39.50140534
-75.92428138,39.50140534
-75.89428138,39.50140534
-75.88428138,39.50140534
-75.57428138,39.50140534
-75.54428138,39.50140534
-75.53428138,39.50140534
-75.52428138,39.50140534
-74.40428138,39.50140534
-74.39428138,39.50140534
-76.12428138,39.49140534
-76.11428138,39.49140534
-75.99428138,39.49140534
-75.95428138,39.49140534
-75.94428138,39.49140534
-75.88428138,39.49140534
-75.87428138,39.49140534
-75.58428138,39.49140534
-75.57428138,39.49140534
-75.53428138,39.49140534
-75.52428138,39.49140534
-74.39428138,39.49140534
-74.38428138,39.49140534
-76.11428138,39.48140534
-76.10428138,39.48140534
-76.09428138,39.48140534
-76.08428138,39.48140534
-76.07428138,39.48140534
-76.00428138,39.48140534
-75.99428138,39.48140534
-75.97428138,39.48140534
-75.96428138,39.48140534
-75.95428138,39.48140534
-75.87428138,39.48140534
-75.86428138,39.48140534
-75.58428138,39.48140534
-75.53428138,39.48140534
-74.38428138,39.48140534
-76.24428138,39.47140534
-76.23428138,39.47140534
-76.22428138,39.47140534
-76.21428138,39.47140534
-76.07428138,39.47140534
-76.06428138,39.47140534
-76.00428138,39.47140534
-75.98428138,39.47140534
-75.97428138,39.47140534
-75.95428138,39.47140534
-75.94428138,39.47140534
-75.93428138,39.47140534
-75.92428138,39.47140534
-75.91428138,39.47140534
-75.90428138,39.47140534
-75.89428138,39.47140534
-75.88428138,39.47140534
-75.87428138,39.47140534
-75.86428138,39.47140534
-75.85428138,39.47140534
-75.84428138,39.47140534
-75.83428138,39.47140534
-75.58428138,39.47140534
-75.53428138,39.47140534
-75.52428138,39.47140534
-75.51428138,39.47140534
-74.38428138,39.47140534
-74.36428138,39.47140534
-74.35428138,39.47140534
-74.34428138,39.47140534
-74.33428138,39.47140534
-74.32428138,39.47140534
-74.31428138,39.47140534
-76.25428138,39.46140534
-76.24428138,39.46140534
-76.21428138,39.46140534
-76.06428138,39.46140534
-76.00428138,39.46140534
-75.99428138,39.46140534
-75.98428138,39.46140534
-75.96428138,39.46140534
-75.95428138,39.46140534
-75.87428138,39.46140534
-75.86428138,39.46140534
-75.85428138,39.46140534
-75.84428138,39.46140534
-75.83428138,39.46140534
-75.58428138,39.46140534
-75.51428138,39.46140534
-75.50428138,39.46140534
-74.39428138,39.46140534
-74.38428138,39.46140534
-74.36428138,39.46140534
-74.31428138,39.46140534
-74.30428138,39.46140534
-76.25428138,39.45140534
-76.22428138,39.45140534
-76.21428138,39.45140534
-76.07428138,39.45140534
-76.06428138,39.45140534
-76.00428138,39.45140534
-75.99428138,39.45140534
-75.97428138,39.45140534
-75.96428138,39.45140534
-75.58428138,39.45140534
-75.57428138,39.45140534
-75.50428138,39.45140534
-75.49428138,39.45140534
-75.48428138,39.45140534
-74.44428138,39.45140534
-74.43428138,39.45140534
-74.42428138,39.45140534
-74.41428138,39.45140534
-74.40428138,39.45140534
-74.39428138,39.45140534
-74.36428138,39.45140534
-74.35428138,39.45140534
-74.32428138,39.45140534
-74.31428138,39.45140534
-76.25428138,39.44140534
-76.22428138,39.44140534
-76.09428138,39.44140534
-76.08428138,39.44140534
-76.07428138,39.44140534
-75.99428138,39.44140534
-75.98428138,39.44140534
-75.97428138,39.44140534
-75.57428138,39.44140534
-75.56428138,39.44140534
-75.48428138,39.44140534
-75.47428138,39.44140534
-74.45428138,39.44140534
-74.44428138,39.44140534
-74.37428138,39.44140534
-74.36428138,39.44140534
-74.32428138,39.44140534
-76.25428138,39.43140534
-76.22428138,39.43140534
-76.10428138,39.43140534
-76.09428138,39.43140534
-76.00428138,39.43140534
-75.99428138,39.43140534
-75.56428138,39.43140534
-75.55428138,39.43140534
-75.47428138,39.43140534
-75.46428138,39.43140534
-74.46428138,39.43140534
-74.45428138,39.43140534
-74.37428138,39.43140534
-74.33428138,39.43140534
-74.32428138,39.43140534
-76.26428138,39.42140534
-76.25428138,39.42140534
-76.22428138,39.42140534
-76.11428138,39.42140534
-76.10428138,39.42140534
-76.01428138,39.42140534
-76.00428138,39.42140534
-75.55428138,39.42140534
-75.54428138,39.42140534
-75.46428138,39.42140534
-75.45428138,39.42140534
-74.46428138,39.42140534
-74.44428138,39.42140534
-74.43428138,39.42140534
-74.42428138,39.42140534
-74.38428138,39.42140534
-74.37428138,39.42140534
-74.34428138,39.42140534
-74.33428138,39.42140534
-76.33428138,39.41140534
-76.32428138,39.41140534
-76.26428138,39.41140534
-76.22428138,39.41140534
-76.13428138,39.41140534
-76.12428138,39.41140534
-76.11428138,39.41140534
-76.02428138,39.41140534
-76.01428138,39.41140534
-75.54428138,39.41140534
-75.53428138,39.41140534
-75.45428138,39.41140534
-75.44428138,39.41140534
-75.43428138,39.41140534
-74.46428138,39.41140534
-74.45428138,39.41140534
-74.44428138,39.41140534
-74.43428138,39.41140534
-74.42428138,39.41140534
-74.41428138,39.41140534
-74.38428138,39.41140534
-74.35428138,39.41140534
-74.34428138,39.41140534
-76.38428138,39.40140534
-76.37428138,39.40140534
-76.36428138,39.40140534
-76.35428138,39.40140534
-76.34428138,39.40140534
-76.33428138,39.40140534
-76.32428138,39.40140534
-76.31428138,39.40140534
-76.30428138,39.40140534
-76.26428138,39.40140534
-76.23428138,39.40140534
-76.22428138,39.40140534
-76.15428138,39.40140534
-76.14428138,39.40140534
-76.13428138,39.40140534
-76.03428138,39.40140534
-76.02428138,39.40140534
-75.53428138,39.40140534
-75.52428138,39.40140534
-75.43428138,39.40140534
-75.42428138,39.40140534
-74.46428138,39.40140534
-74.45428138,39.40140534
-74.44428138,39.40140534
-74.43428138,39.40140534
-74.42428138,39.40140534
-74.41428138,39.40140534
-74.40428138,39.40140534
-74.39428138,39.40140534
-74.38428138,39.40140534
-74.37428138,39.40140534
-74.36428138,39.40140534
-74.35428138,39.40140534
-76.40428138,39.39140534
-76.39428138,39.39140534
-76.38428138,39.39140534
-76.30428138,39.39140534
-76.26428138,39.39140534
-76.23428138,39.39140534
-76.22428138,39.39140534
-76.17428138,39.39140534
-76.16428138,39.39140534
-76.15428138,39.39140534
-76.03428138,39.39140534
-76.02428138,39.39140534
-75.52428138,39.39140534
-75.51428138,39.39140534
-75.42428138,39.39140534
-75.41428138,39.39140534
-74.43428138,39.39140534
-74.42428138,39.39140534
-74.41428138,39.39140534
-74.40428138,39.39140534
-74.39428138,39.39140534
-74.38428138,39.39140534
-74.37428138,39.39140534
-76.39428138,39.38140534
-76.38428138,39.38140534
-76.37428138,39.38140534
-76.36428138,39.38140534
-76.35428138,39.38140534
-76.30428138,39.38140534
-76.26428138,39.38140534
-76.22428138,39.38140534
-76.19428138,39.38140534
-76.18428138,39.38140534
-76.17428138,39.38140534
-76.02428138,39.38140534
-76.01428138,39.38140534
-76.00428138,39.38140534
-75.99428138,39.38140534
-75.98428138,39.38140534
-75.97428138,39.38140534
-75.96428138,39.38140534
-75.95428138,39.38140534
-75.94428138,39.38140534
-75.93428138,39.38140534
-75.88428138,39.38140534
-75.87428138,39.38140534
-75.86428138,39.38140534
-75.85428138,39.38140534
-75.51428138,39.38140534
-75.50428138,39.38140534
-75.41428138,39.38140534
-75.40428138,39.38140534
-74.51428138,39.38140534
-74.50428138,39.38140534
-74.42428138,39.38140534
-76.35428138,39.37140534
-76.34428138,39.37140534
-76.33428138,39.37140534
-76.30428138,39.37140534
-76.29428138,39.37140534
-76.26428138,39.37140534
-76.25428138,39.37140534
-76.22428138,39.37140534
-76.21428138,39.37140534
-76.20428138,39.37140534
-76.19428138,39.37140534
-76.11428138,39.37140534
-76.10428138,39.37140534
-76.09428138,39.37140534
-76.08428138,39.37140534
-76.07428138,39.37140534
-76.06428138,39.37140534
-76.05428138,39.37140534
-76.04428138,39.37140534
-75.93428138,39.37140534
-75.92428138,39.37140534
-75.91428138,39.37140534
-75.90428138,39.37140534
-75.89428138,39.37140534
-75.88428138,39.37140534
-75.85428138,39.37140534
-75.84428138,39.37140534
-75.83428138,39.37140534
-75.50428138,39.37140534
-75.40428138,39.37140534
-75.39428138,39.37140534
-74.52428138,39.37140534
-74.51428138,39.37140534
-74.50428138,39.37140534
-74.49428138,39.37140534
-74.48428138,39.37140534
-74.42428138,39.37140534
-74.41428138,39.37140534
-76.33428138,39.36140534
-76.29428138,39.36140534
-76.25428138,39.36140534
-76.21428138,39.36140534
-76.20428138,39.36140534
-76.12428138,39.36140534
-76.11428138,39.36140534
-76.04428138,39.36140534
-76.03428138,39.36140534
-76.02428138,39.36140534
-76.01428138,39.36140534
-76.00428138,39.36140534
-75.99428138,39.36140534
-75.98428138,39.36140534
-75.97428138,39.36140534
-75.96428138,39.36140534
-75.95428138,39.36140534
-75.94428138,39.36140534
-75.93428138,39.36140534
-75.92428138,39.36140534
-75.91428138,39.36140534
-75.90428138,39.36140534
-75.89428138,39.36140534
-75.88428138,39.36140534
-75.87428138,39.36140534
-75.86428138,39.36140534
-75.85428138,39.36140534
-75.50428138,39.36140534
-75.49428138,39.36140534
-75.39428138,39.36140534
-75.38428138,39.36140534
-74.53428138,39.36140534
-74.52428138,39.36140534
-74.49428138,39.36140534
-74.48428138,39.36140534
-74.41428138,39.36140534
-76.33428138,39.35140534
-76.29428138,39.35140534
-76.25428138,39.35140534
-76.24428138,39.35140534
-76.12428138,39.35140534
-75.49428138,39.35140534
-75.48428138,39.35140534
-75.38428138,39.35140534
-75.37428138,39.35140534
-74.54428138,39.35140534
-74.53428138,39.35140534
-74.50428138,39.35140534
-74.49428138,39.35140534
-74.44428138,39.35140534
-74.43428138,39.35140534
-74.42428138,39.35140534
-74.41428138,39.35140534
-76.36428138,39.34140534
-76.35428138,39.34140534
-76.34428138,39.34140534
-76.33428138,39.34140534
-76.29428138,39.34140534
-76.28428138,39.34140534
-76.25428138,39.34140534
-76.24428138,39.34140534
-76.12428138,39.34140534
-75.48428138,39.34140534
-75.47428138,39.34140534
-75.37428138,39.34140534
-75.36428138,39.34140534
-75.35428138,39.34140534
-75.34428138,39.34140534
-75.33428138,39.34140534
-75.32428138,39.34140534
-74.55428138,39.34140534
-74.54428138,39.34140534
-74.51428138,39.34140534
-74.50428138,39.34140534
-74.46428138,39.34140534
-74.45428138,39.34140534
-74.44428138,39.34140534
-76.37428138,39.33140534
-76.36428138,39.33140534
-76.28428138,39.33140534
-76.26428138,39.33140534
-76.25428138,39.33140534
-76.14428138,39.33140534
-76.13428138,39.33140534
-76.12428138,39.33140534
-75.47428138,39.33140534
-75.46428138,39.33140534
-75.45428138,39.33140534
-75.32428138,39.33140534
-75.31428138,39.33140534
-74.55428138,39.33140534
-74.52428138,39.33140534
-74.51428138,39.33140534
-74.48428138,39.33140534
-74.47428138,39.33140534
-74.46428138,39.33140534
-76.43428138,39.32140534
-76.42428138,39.32140534
-76.41428138,39.32140534
-76.40428138,39.32140534
-76.39428138,39.32140534
-76.38428138,39.32140534
-76.37428138,39.32140534
-76.36428138,39.32140534
-76.28428138,39.32140534
-76.27428138,39.32140534
-76.26428138,39.32140534
-76.17428138,39.32140534
-76.16428138,39.32140534
-76.15428138,39.32140534
-76.14428138,39.32140534
-75.45428138,39.32140534
-75.44428138,39.32140534
-75.43428138,39.32140534
-75.31428138,39.32140534
-74.55428138,39.32140534
-74.53428138,39.32140534
-74.52428138,39.32140534
-74.50428138,39.32140534
-74.49428138,39.32140534
-74.48428138,39.32140534
-76.48428138,39.31140534
-76.47428138,39.31140534
-76.46428138,39.31140534
-76.43428138,39.31140534
-76.42428138,39.31140534
-76.38428138,39.31140534
-76.37428138,39.31140534
-76.36428138,39.31140534
-76.28428138,39.31140534
-76.27428138,39.31140534
-76.17428138,39.31140534
-75.43428138,39.31140534
-75.31428138,39.31140534
-75.30428138,39.31140534
-74.64428138,39.31140534
-74.63428138,39.31140534
-74.62428138,39.31140534
-74.61428138,39.31140534
-74.60428138,39.31140534
-74.59428138,39.31140534
-74.58428138,39.31140534
-74.57428138,39.31140534
-74.56428138,39.31140534
-74.55428138,39.31140534
-74.53428138,39.31140534
-74.52428138,39.31140534
-74.51428138,39.31140534
-74.50428138,39.31140534
-76.48428138,39.30140534
-76.47428138,39.30140534
-76.46428138,39.30140534
-76.45428138,39.30140534
-76.44428138,39.30140534
-76.42428138,39.30140534
-76.41428138,39.30140534
-76.18428138,39.30140534
-76.17428138,39.30140534
-75.43428138,39.30140534
-75.30428138,39.30140534
-75.29428138,39.30140534
-75.28428138,39.30140534
-75.27428138,39.30140534
-75.26428138,39.30140534
-75.25428138,39.30140534
-75.24428138,39.30140534
-74.65428138,39.30140534
-74.64428138,39.30140534
-76.47428138,39.29140534
-76.44428138,39.29140534
-76.43428138,39.29140534
-76.41428138,39.29140534
-76.40428138,39.29140534
-76.18428138,39.29140534
-75.43428138,39.29140534
-75.42428138,39.29140534
-75.24428138,39.29140534
-74.66428138,39.29140534
-74.65428138,39.29140534
-74.64428138,39.29140534
-74.63428138,39.29140534
-74.56428138,39.29140534
-74.55428138,39.29140534
-76.47428138,39.28140534
-76.46428138,39.28140534
-76.43428138,39.28140534
-76.42428138,39.28140534
-76.40428138,39.28140534
-76.39428138,39.28140534
-76.19428138,39.28140534
-76.18428138,39.28140534
-75.42428138,39.28140534
-75.41428138,39.28140534
-75.24428138,39.28140534
-75.23428138,39.28140534
-74.63428138,39.28140534
-74.62428138,39.28140534
-74.61428138,39.28140534
-74.60428138,39.28140534
